timestamp,pump_id,flow_m3h,discharge_pressure_bar,suction_pressure_bar,rpm,motor_power_kw,vibration_mm_s,bearing_temp_c,displacement_um,status
2027-07-06T08:00:00,PU-203C,230.71,7.72,4.36,1501.7,68.89,1.71,54.9,50.9,running
2027-07-06T08:00:00,PU-204A,0.0,5.7,4.21,0.0,0.0,1.85,58.1,35.9,maintenance
2027-07-06T08:00:00,PU-205D,151.92,5.13,1.85,1464.4,36.95,2.04,61.4,50.0,running
2027-07-06T08:00:00,PU-206E,92.9,3.83,1.95,1494.9,36.85,2.16,57.7,35.8,running
2027-07-06T08:00:00,PU-207F,188.26,8.31,5.62,1462.5,79.72,2.68,63.0,42.8,running
2027-07-06T08:00:00,PU-208G,60.98,6.23,4.09,866.5,36.83,2.08,59.4,33.1,startup
2027-07-06T08:00:00,PU-209H,19.07,6.02,2.91,1466.8,19.01,1.84,54.7,36.0,standby
2027-07-06T08:00:00,PU-210J,112.45,4.03,0.54,1519.9,27.35,2.45,65.1,45.5,running
2027-07-06T08:00:00,PU-211K,137.33,5.98,3.78,1503.9,60.11,2.62,63.7,45.6,running
2027-07-06T08:00:00,PU-212L,119.72,9.13,4.86,924.9,45.78,1.83,62.4,44.0,startup
2027-07-06T08:15:00,PU-201A,159.1,5.29,3.04,1465.2,39.8,2.21,60.8,45.1,running
2027-07-06T08:15:00,PU-202B,116.02,4.61,2.06,1507.3,27.86,1.77,60.3,36.4,running
2027-07-06T08:15:00,PU-203C,217.09,6.58,4.04,1488.4,63.39,2.84,65.3,46.1,running
2027-07-06T08:15:00,PU-204A,186.98,6.82,3.48,1542.7,56.65,2.38,59.1,49.5,running
2027-07-06T08:15:00,PU-205D,0.0,4.9,0.88,0.0,0.0,1.93,55.7,35.1,maintenance
2027-07-06T08:15:00,PU-206E,115.29,4.43,0.77,1492.6,32.36,1.8,59.6,27.3,running
2027-07-06T08:15:00,PU-207F,28.31,7.83,4.55,1475.0,20.39,2.39,62.5,45.2,standby
2027-07-06T08:15:00,PU-208G,171.66,7.74,4.15,1498.2,84.61,2.53,61.3,37.8,running
2027-07-06T08:15:00,PU-209H,191.76,6.1,2.23,1440.7,63.39,2.46,62.2,61.1,running
2027-07-06T08:15:00,PU-210J,0.0,3.23,1.07,0.0,0.0,2.11,63.5,56.6,maintenance
2027-07-06T08:15:00,PU-211K,167.02,6.01,3.4,1499.8,62.51,2.44,58.6,44.0,running
2027-07-06T08:15:00,PU-212L,189.54,8.9,6.41,1509.8,82.12,2.38,61.6,39.5,running
2027-07-06T08:30:00,PU-201A,0.0,4.84,1.54,0.0,0.0,2.54,56.7,38.3,trip
2027-07-06T08:30:00,PU-202B,12.58,4.86,2.52,1517.3,8.78,2.04,57.0,38.7,standby
2027-07-06T08:30:00,PU-203C,0.0,7.49,4.07,0.0,0.0,2.29,63.3,41.5,maintenance
2027-07-06T08:30:00,PU-204A,23.32,6.86,3.59,1525.9,15.55,2.15,52.3,37.8,standby
2027-07-06T08:30:00,PU-205D,168.22,4.38,1.28,1457.8,34.99,1.79,55.3,41.3,running
2027-07-06T08:30:00,PU-206E,114.06,4.31,0.75,1443.9,35.86,1.86,60.0,43.2,running
2027-07-06T08:30:00,PU-207F,297.3,7.69,4.61,1510.6,82.11,1.99,59.0,35.8,running
2027-07-06T08:30:00,PU-208G,177.25,6.2,4.08,1495.4,65.92,2.65,57.2,40.5,running
2027-07-06T08:30:00,PU-209H,161.51,5.6,2.6,1528.0,69.29,2.19,55.2,36.1,running
2027-07-06T08:30:00,PU-210J,113.47,3.05,0.56,1510.2,24.03,2.52,63.0,37.1,running
2027-07-06T08:30:00,PU-211K,208.66,5.92,3.46,1538.4,57.64,2.13,62.0,49.8,running
2027-07-06T08:30:00,PU-212L,265.83,8.39,5.23,1472.7,96.13,2.53,61.1,48.1,running
2027-07-06T08:45:00,PU-201A,157.22,5.94,2.04,1521.1,38.37,2.5,58.4,41.6,running
2027-07-06T08:45:00,PU-202B,107.2,4.54,2.86,1508.3,29.38,2.28,54.8,33.0,running
2027-07-06T08:45:00,PU-203C,256.48,6.46,4.41,1528.6,73.58,2.35,57.8,26.1,running
2027-07-06T08:45:00,PU-204A,196.88,5.74,3.99,1465.3,62.13,2.73,58.3,39.8,running
2027-07-06T08:45:00,PU-205D,172.59,3.77,1.16,1491.8,33.45,2.37,54.1,40.5,running
2027-07-06T08:45:00,PU-206E,140.87,4.41,0.77,1474.7,35.46,1.87,55.1,37.3,running
2027-07-06T08:45:00,PU-207F,276.36,7.53,5.11,1503.7,75.65,2.67,61.1,30.2,running
2027-07-06T08:45:00,PU-208G,199.72,6.39,4.19,1479.2,62.77,2.21,62.3,38.7,running
2027-07-06T08:45:00,PU-209H,162.26,5.2,2.86,1515.9,60.69,2.36,64.0,46.3,running
2027-07-06T08:45:00,PU-210J,13.47,3.56,0.83,1481.7,7.81,2.26,63.0,47.0,standby
2027-07-06T08:45:00,PU-211K,0.0,5.59,2.55,0.0,0.0,2.29,56.9,33.0,maintenance
2027-07-06T08:45:00,PU-212L,307.19,9.84,6.27,1497.1,96.68,2.4,54.5,33.2,running
2027-07-06T09:00:00,PU-201A,101.1,5.07,2.49,1447.0,31.08,1.73,64.2,36.3,alarm
2027-07-06T09:00:00,PU-202B,156.09,5.61,1.54,1503.2,30.58,2.67,57.5,42.0,running
2027-07-06T09:00:00,PU-203C,227.82,7.02,3.14,1527.2,72.77,2.32,57.8,36.3,running
2027-07-06T09:00:00,PU-204A,193.85,6.78,3.81,1460.7,59.17,1.97,61.0,22.5,running
2027-07-06T09:00:00,PU-205D,109.73,4.25,2.62,1480.0,31.87,2.48,52.3,39.1,running
2027-07-06T09:00:00,PU-206E,127.65,4.72,1.63,1512.1,40.82,2.0,54.9,51.9,running
2027-07-06T09:00:00,PU-207F,287.49,8.41,5.36,1544.8,74.75,2.32,63.7,38.5,running
2027-07-06T09:00:00,PU-208G,0.0,7.15,4.11,0.0,0.0,1.8,50.5,53.1,trip
2027-07-06T09:00:00,PU-209H,146.81,5.53,2.61,1519.0,65.66,2.82,65.4,33.0,running
2027-07-06T09:00:00,PU-210J,97.76,3.76,0.72,1519.0,23.45,2.03,62.4,49.2,running
2027-07-06T09:00:00,PU-211K,187.46,6.86,3.21,1510.2,58.52,1.74,65.6,34.9,running
2027-07-06T09:00:00,PU-212L,161.48,8.96,4.39,1530.2,65.4,1.75,52.4,44.3,alarm
2027-07-06T09:15:00,PU-201A,149.7,6.16,2.59,1440.8,45.99,2.25,64.7,54.3,running
2027-07-06T09:15:00,PU-202B,141.81,6.26,2.36,1491.5,38.3,2.25,61.4,46.7,running
2027-07-06T09:15:00,PU-203C,245.86,6.74,3.57,1497.9,61.38,2.86,65.6,46.4,running
2027-07-06T09:15:00,PU-204A,186.2,5.91,3.49,1534.2,45.8,2.42,59.0,44.3,running
2027-07-06T09:15:00,PU-205D,158.91,5.32,2.12,1501.4,38.93,2.27,62.5,40.3,running
2027-07-06T09:15:00,PU-206E,93.76,3.94,2.59,1443.0,32.13,2.83,56.5,26.3,running
2027-07-06T09:15:00,PU-207F,261.28,8.12,5.42,1466.9,78.53,2.15,55.4,36.1,running
2027-07-06T09:15:00,PU-208G,149.55,6.64,4.6,1529.0,66.23,2.42,52.0,41.1,running
2027-07-06T09:15:00,PU-209H,162.0,5.67,2.14,1506.8,61.77,2.12,58.4,41.2,running
2027-07-06T09:15:00,PU-210J,97.7,3.36,0.05,1485.4,24.14,1.98,59.7,28.9,running
2027-07-06T09:15:00,PU-211K,160.54,5.95,3.72,1513.3,61.28,2.65,64.2,36.0,running
2027-07-06T09:15:00,PU-212L,24.05,8.25,6.73,1492.2,25.58,2.53,54.4,38.9,standby
2027-07-06T09:30:00,PU-201A,116.36,4.81,2.94,1513.5,33.8,2.45,63.2,46.0,running
2027-07-06T09:30:00,PU-202B,141.93,4.96,1.43,1493.9,27.6,2.29,60.5,32.2,running
2027-07-06T09:30:00,PU-203C,222.63,7.01,4.29,1508.5,60.98,1.96,56.5,48.9,running
2027-07-06T09:30:00,PU-204A,119.13,5.07,3.46,1549.8,42.54,2.68,52.9,35.5,alarm
2027-07-06T09:30:00,PU-205D,146.03,4.88,1.23,1485.2,44.75,2.69,52.1,42.4,running
2027-07-06T09:30:00,PU-206E,88.78,4.61,1.88,1485.3,38.25,2.33,51.3,43.1,running
2027-07-06T09:30:00,PU-207F,234.76,8.8,5.71,1499.3,77.23,2.73,56.1,28.7,running
2027-07-06T09:30:00,PU-208G,89.52,6.19,4.25,1517.6,61.36,1.96,55.9,53.2,alarm
2027-07-06T09:30:00,PU-209H,17.94,6.14,3.11,1462.0,18.08,2.23,65.8,47.8,standby
2027-07-06T09:30:00,PU-210J,110.87,4.67,0.8,1523.7,29.24,2.17,53.7,34.8,running
2027-07-06T09:30:00,PU-211K,188.22,6.58,3.14,1543.2,57.63,2.85,61.0,44.4,running
2027-07-06T09:30:00,PU-212L,277.78,8.7,4.96,1516.4,88.49,1.71,54.3,40.3,running
2027-07-06T09:45:00,PU-201A,81.53,5.26,3.33,866.7,18.95,2.68,58.2,36.7,startup
2027-07-06T09:45:00,PU-202B,98.43,4.57,2.78,1494.5,30.04,2.78,57.1,45.3,running
2027-07-06T09:45:00,PU-203C,237.24,6.43,4.13,1489.3,79.63,2.86,62.4,45.7,running
2027-07-06T09:45:00,PU-204A,187.15,6.34,3.22,1539.4,55.42,1.93,59.4,39.3,running
2027-07-06T09:45:00,PU-205D,117.74,4.56,2.07,1446.3,36.46,2.88,56.1,37.1,running
2027-07-06T09:45:00,PU-206E,122.06,4.57,0.98,1509.0,38.83,2.02,50.5,42.8,running
2027-07-06T09:45:00,PU-207F,252.76,8.78,5.46,1533.3,82.56,1.81,54.5,49.9,running
2027-07-06T09:45:00,PU-208G,176.99,6.66,4.48,1490.0,52.16,2.46,52.9,31.4,running
2027-07-06T09:45:00,PU-209H,101.94,6.11,3.1,1462.7,58.0,2.86,65.6,44.7,running
2027-07-06T09:45:00,PU-210J,102.21,2.54,1.07,1477.1,25.14,2.45,62.6,28.9,running
2027-07-06T09:45:00,PU-211K,200.45,5.82,3.15,1461.4,48.19,2.11,63.9,52.4,running
2027-07-06T09:45:00,PU-212L,159.1,8.79,5.8,1494.7,68.48,1.88,62.4,46.7,alarm
2027-07-06T10:00:00,PU-201A,0.0,6.2,2.78,0.0,0.0,2.42,55.6,30.7,maintenance
2027-07-06T10:00:00,PU-202B,149.51,5.07,2.24,1523.0,36.4,2.47,64.8,32.4,running
2027-07-06T10:00:00,PU-203C,234.54,7.37,4.14,1548.7,75.62,2.6,61.0,30.6,running
2027-07-06T10:00:00,PU-204A,15.27,6.11,3.7,1483.5,13.44,1.83,53.6,60.3,standby
2027-07-06T10:00:00,PU-205D,106.87,4.12,2.1,1515.7,35.54,2.24,62.2,46.7,running
2027-07-06T10:00:00,PU-206E,125.74,4.47,1.96,1446.6,32.56,2.27,60.5,42.6,running
2027-07-06T10:00:00,PU-207F,68.59,7.6,5.5,906.2,40.89,2.29,52.6,33.7,startup
2027-07-06T10:00:00,PU-208G,0.0,6.48,3.86,0.0,0.0,2.89,52.1,36.9,maintenance
2027-07-06T10:00:00,PU-209H,169.44,6.61,3.08,1504.4,60.46,2.79,61.8,39.0,running
2027-07-06T10:00:00,PU-210J,38.62,3.99,0.46,928.4,13.3,2.33,64.4,40.3,startup
2027-07-06T10:00:00,PU-211K,180.37,5.25,3.18,1535.9,53.58,2.48,64.2,22.1,running
2027-07-06T10:00:00,PU-212L,0.0,8.95,6.2,0.0,0.0,2.85,59.3,48.3,trip
2027-07-06T10:15:00,PU-201A,108.93,5.82,2.83,1527.3,37.53,2.51,60.8,57.3,running
2027-07-06T10:15:00,PU-202B,153.27,4.46,2.27,1511.9,31.15,1.82,55.1,30.4,running
2027-07-06T10:15:00,PU-203C,240.11,6.97,3.65,1461.0,67.38,1.72,55.9,57.0,running
2027-07-06T10:15:00,PU-204A,0.0,6.17,3.32,0.0,0.0,2.36,58.9,43.0,trip
2027-07-06T10:15:00,PU-205D,142.03,4.95,1.78,1487.9,43.4,1.8,56.3,33.9,running
2027-07-06T10:15:00,PU-206E,84.95,4.12,1.88,1454.1,32.98,1.97,50.8,47.2,running
2027-07-06T10:15:00,PU-207F,262.36,8.84,5.36,1540.6,84.49,2.77,60.3,53.0,running
2027-07-06T10:15:00,PU-208G,27.17,7.54,4.0,1524.2,22.12,2.21,54.0,41.4,standby
2027-07-06T10:15:00,PU-209H,12.91,5.77,3.29,1465.2,17.32,2.38,66.1,38.9,standby
2027-07-06T10:15:00,PU-210J,108.56,3.76,0.05,1448.4,21.77,2.26,65.1,38.6,running
2027-07-06T10:15:00,PU-211K,114.87,5.39,3.84,1506.8,51.01,2.59,62.4,48.2,running
2027-07-06T10:15:00,PU-212L,0.0,8.58,6.2,0.0,0.0,2.34,59.7,52.7,trip
2027-07-06T10:30:00,PU-201A,181.24,6.01,2.63,1469.1,39.27,2.71,58.3,49.0,running
2027-07-06T10:30:00,PU-202B,50.58,5.01,1.88,862.9,14.08,2.7,55.5,42.2,startup
2027-07-06T10:30:00,PU-203C,148.75,7.07,4.68,1538.5,62.22,1.84,56.5,47.7,running
2027-07-06T10:30:00,PU-204A,189.42,6.39,3.41,1533.2,62.88,2.24,54.9,35.6,running
2027-07-06T10:30:00,PU-205D,19.24,4.3,2.05,1501.0,11.24,2.04,63.2,36.2,standby
2027-07-06T10:30:00,PU-206E,122.03,4.57,2.24,1449.3,40.29,2.75,58.4,40.0,running
2027-07-06T10:30:00,PU-207F,29.51,8.91,5.31,1492.7,25.7,2.75,55.2,46.1,standby
2027-07-06T10:30:00,PU-208G,120.41,6.82,3.73,1488.5,63.96,2.21,56.0,38.5,alarm
2027-07-06T10:30:00,PU-209H,149.9,5.34,3.0,1452.0,58.3,2.26,61.2,53.1,running
2027-07-06T10:30:00,PU-210J,13.28,3.8,0.25,1521.3,7.55,1.79,61.4,42.1,standby
2027-07-06T10:30:00,PU-211K,172.65,5.64,3.6,1468.4,55.51,1.95,56.0,48.0,running
2027-07-06T10:30:00,PU-212L,190.48,8.54,6.62,1534.7,89.66,1.99,52.8,42.8,running
2027-07-06T10:45:00,PU-201A,178.33,5.59,2.68,1440.5,37.9,1.93,54.4,50.2,running
2027-07-06T10:45:00,PU-202B,145.41,5.17,2.3,1516.6,38.41,2.84,64.3,30.8,running
2027-07-06T10:45:00,PU-203C,234.38,7.38,3.34,1516.9,59.93,2.08,55.7,42.9,running
2027-07-06T10:45:00,PU-204A,208.44,6.29,3.39,1529.0,55.86,2.59,58.4,42.9,running
2027-07-06T10:45:00,PU-205D,18.09,5.1,1.57,1453.8,11.76,1.7,61.2,47.6,standby
2027-07-06T10:45:00,PU-206E,126.62,5.46,1.73,1460.5,38.74,1.93,52.7,38.5,running
2027-07-06T10:45:00,PU-207F,183.65,8.19,5.85,1467.0,71.14,2.64,53.6,32.5,running
2027-07-06T10:45:00,PU-208G,195.2,6.64,4.15,1494.5,64.87,2.05,62.0,27.3,running
2027-07-06T10:45:00,PU-209H,160.14,6.25,3.07,1494.6,65.97,2.6,65.5,35.2,running
2027-07-06T10:45:00,PU-210J,113.99,3.01,0.65,1506.0,21.62,2.55,56.4,34.2,running
2027-07-06T10:45:00,PU-211K,180.05,5.93,2.38,1463.5,46.26,2.26,56.9,42.4,running
2027-07-06T10:45:00,PU-212L,282.79,9.07,5.51,1480.0,84.39,2.22,58.6,27.7,running
2027-07-06T11:00:00,PU-201A,176.69,5.39,2.57,1457.7,30.79,2.09,54.2,40.7,running
2027-07-06T11:00:00,PU-202B,94.02,4.39,2.78,1511.2,30.95,2.31,62.1,44.0,running
2027-07-06T11:00:00,PU-203C,247.88,7.28,4.07,1476.6,68.99,1.74,59.4,50.7,running
2027-07-06T11:00:00,PU-204A,23.65,5.95,2.88,1482.7,14.09,2.63,59.5,45.2,standby
2027-07-06T11:00:00,PU-205D,92.01,4.94,1.69,1491.9,35.66,2.78,56.1,37.5,alarm
2027-07-06T11:00:00,PU-206E,0.0,4.1,1.95,0.0,0.0,1.83,59.5,38.2,maintenance
2027-07-06T11:00:00,PU-207F,198.71,6.99,5.9,1477.2,84.74,2.88,58.7,52.6,running
2027-07-06T11:00:00,PU-208G,25.57,7.23,4.07,1476.9,23.54,2.64,62.0,35.4,standby
2027-07-06T11:00:00,PU-209H,167.85,6.43,2.91,1478.3,62.49,2.82,58.2,43.1,running
2027-07-06T11:00:00,PU-210J,12.06,4.23,0.45,1493.0,8.88,2.32,60.9,37.3,standby
2027-07-06T11:00:00,PU-211K,47.4,6.39,3.53,895.8,26.88,1.88,58.9,42.4,startup
2027-07-06T11:00:00,PU-212L,113.55,8.19,6.17,1462.9,63.87,2.09,61.4,38.5,alarm
2027-07-06T11:15:00,PU-201A,164.96,4.99,2.61,1461.5,37.23,2.1,54.1,47.2,running
2027-07-06T11:15:00,PU-202B,103.43,4.68,2.12,1467.9,33.52,1.89,60.9,54.7,running
2027-07-06T11:15:00,PU-203C,172.11,6.39,4.67,1502.3,69.82,2.04,64.0,37.6,running
2027-07-06T11:15:00,PU-204A,181.47,5.79,3.77,1505.5,55.73,2.01,59.7,33.9,running
2027-07-06T11:15:00,PU-205D,0.0,5.04,1.44,0.0,0.0,2.32,55.7,47.6,trip
2027-07-06T11:15:00,PU-206E,53.53,4.38,0.96,912.7,16.72,2.04,53.6,43.3,startup
2027-07-06T11:15:00,PU-207F,279.04,8.5,5.02,1528.2,76.54,2.09,54.2,41.6,running
2027-07-06T11:15:00,PU-208G,204.42,6.6,3.91,1521.8,66.74,1.9,60.4,39.4,running
2027-07-06T11:15:00,PU-209H,16.65,4.72,3.3,1521.6,21.04,1.78,56.4,32.8,standby
2027-07-06T11:15:00,PU-210J,75.15,3.24,0.95,1474.8,21.0,2.64,61.3,33.5,running
2027-07-06T11:15:00,PU-211K,201.74,5.83,2.93,1484.5,59.67,2.83,63.2,51.9,running
2027-07-06T11:15:00,PU-212L,29.65,9.05,5.76,1545.1,27.33,2.83,54.7,45.9,standby
2027-07-06T11:30:00,PU-201A,132.14,5.19,2.79,1492.1,34.67,1.8,54.2,48.8,running
2027-07-06T11:30:00,PU-202B,120.98,5.08,2.28,1445.9,39.09,2.56,57.1,29.9,running
2027-07-06T11:30:00,PU-203C,165.69,6.66,4.37,1537.8,59.18,2.46,62.5,37.2,running
2027-07-06T11:30:00,PU-204A,179.86,5.99,2.75,1471.4,51.75,2.82,54.4,20.3,running
2027-07-06T11:30:00,PU-205D,174.27,4.89,1.36,1453.0,38.7,2.23,57.6,41.0,running
2027-07-06T11:30:00,PU-206E,129.24,3.93,1.65,1448.8,35.55,2.27,51.7,26.5,running
2027-07-06T11:30:00,PU-207F,268.8,8.13,4.5,1477.0,90.57,2.41,63.7,52.2,running
2027-07-06T11:30:00,PU-208G,224.21,6.44,3.1,1518.5,67.33,2.1,60.1,36.4,running
2027-07-06T11:30:00,PU-209H,146.91,6.25,2.41,1474.0,60.11,2.4,58.9,43.7,running
2027-07-06T11:30:00,PU-210J,8.35,3.38,1.23,1458.5,6.62,1.99,54.0,56.5,standby
2027-07-06T11:30:00,PU-211K,173.68,6.13,2.57,1541.8,58.72,1.72,58.0,32.6,running
2027-07-06T11:30:00,PU-212L,0.0,8.47,5.1,0.0,0.0,1.9,57.7,45.7,maintenance
2027-07-06T11:45:00,PU-201A,0.0,5.43,2.72,0.0,0.0,2.43,58.6,39.5,maintenance
2027-07-06T11:45:00,PU-202B,116.62,4.54,2.18,1512.6,28.29,1.71,62.8,59.3,running
2027-07-06T11:45:00,PU-203C,221.13,6.53,3.6,1515.0,61.21,2.72,58.1,40.5,running
2027-07-06T11:45:00,PU-204A,173.67,7.63,3.56,1486.8,56.87,2.5,51.8,44.9,running
2027-07-06T11:45:00,PU-205D,100.14,4.44,2.25,1472.8,29.98,1.78,53.7,46.9,running
2027-07-06T11:45:00,PU-206E,76.82,4.79,1.42,1440.7,30.68,2.52,53.6,50.3,alarm
2027-07-06T11:45:00,PU-207F,243.2,7.84,5.57,1507.9,79.79,2.81,64.4,56.9,running
2027-07-06T11:45:00,PU-208G,204.83,7.46,4.06,1477.7,73.2,2.44,58.7,43.7,running
2027-07-06T11:45:00,PU-209H,42.12,5.87,3.1,912.4,28.33,2.49,56.1,50.4,startup
2027-07-06T11:45:00,PU-210J,12.12,3.13,0.77,1497.6,6.53,1.79,61.7,34.9,standby
2027-07-06T11:45:00,PU-211K,144.62,5.88,3.91,1546.4,47.18,1.69,66.9,29.4,running
2027-07-06T11:45:00,PU-212L,0.0,9.33,5.95,0.0,0.0,2.25,59.5,50.1,maintenance
2027-07-06T12:00:00,PU-201A,156.84,5.3,2.72,1461.0,39.5,2.41,61.4,49.9,running
2027-07-06T12:00:00,PU-202B,120.7,5.52,2.24,1510.5,34.65,2.3,59.2,39.4,running
2027-07-06T12:00:00,PU-203C,237.46,7.28,4.23,1502.5,61.25,2.09,63.5,42.6,running
2027-07-06T12:00:00,PU-204A,178.16,6.74,3.2,1466.8,59.65,2.89,60.5,42.1,running
2027-07-06T12:00:00,PU-205D,147.71,4.45,1.65,1528.1,43.83,2.1,57.3,44.8,running
2027-07-06T12:00:00,PU-206E,52.56,4.32,1.17,1460.2,29.48,2.81,56.5,38.3,alarm
2027-07-06T12:00:00,PU-207F,274.72,7.65,3.42,1507.9,78.37,2.78,58.7,34.3,running
2027-07-06T12:00:00,PU-208G,218.58,6.54,4.08,1470.5,75.25,2.06,57.6,36.1,running
2027-07-06T12:00:00,PU-209H,180.14,5.7,2.65,1463.3,60.29,2.33,58.2,45.0,running
2027-07-06T12:00:00,PU-210J,108.04,3.1,1.04,1524.0,20.98,2.73,60.0,53.3,running
2027-07-06T12:00:00,PU-211K,196.98,5.31,2.4,1475.3,56.45,2.42,66.1,41.7,running
2027-07-06T12:00:00,PU-212L,292.67,8.39,5.31,1514.6,86.02,1.89,62.5,45.5,running
2027-07-06T12:15:00,PU-201A,20.17,4.96,3.3,1469.5,11.77,1.93,54.7,33.4,standby
2027-07-06T12:15:00,PU-202B,145.99,4.43,2.47,1461.5,32.66,1.84,61.5,39.6,running
2027-07-06T12:15:00,PU-203C,158.98,6.64,4.82,1478.8,57.89,2.0,63.9,48.0,running
2027-07-06T12:15:00,PU-204A,0.0,5.9,3.58,0.0,0.0,2.43,60.3,53.1,maintenance
2027-07-06T12:15:00,PU-205D,86.24,4.46,1.31,1475.9,37.24,2.46,58.4,21.5,alarm
2027-07-06T12:15:00,PU-206E,135.77,4.47,1.42,1518.9,37.33,2.77,62.4,49.2,running
2027-07-06T12:15:00,PU-207F,196.9,7.41,5.25,1545.1,84.63,2.13,53.1,29.5,running
2027-07-06T12:15:00,PU-208G,141.09,7.43,4.96,1538.0,65.46,2.61,56.5,18.8,running
2027-07-06T12:15:00,PU-209H,163.13,6.03,3.51,1468.2,63.45,2.27,55.8,47.1,running
2027-07-06T12:15:00,PU-210J,104.81,4.12,0.63,1486.1,22.95,2.0,64.2,32.3,running
2027-07-06T12:15:00,PU-211K,185.64,5.97,3.53,1514.5,56.03,2.68,66.0,44.6,running
2027-07-06T12:15:00,PU-212L,180.53,9.24,6.27,1489.4,84.06,2.68,59.4,15.8,running
2027-07-06T12:30:00,PU-201A,145.92,5.03,2.91,1472.0,37.53,2.27,60.9,43.7,running
2027-07-06T12:30:00,PU-202B,97.15,4.8,2.81,1508.8,31.94,1.76,64.0,33.3,running
2027-07-06T12:30:00,PU-203C,249.24,7.23,4.19,1538.7,64.57,2.41,63.9,54.9,running
2027-07-06T12:30:00,PU-204A,128.11,6.19,3.87,1517.3,44.82,2.57,51.9,35.2,running
2027-07-06T12:30:00,PU-205D,71.43,3.48,1.83,1489.1,27.08,2.68,54.0,51.5,alarm
2027-07-06T12:30:00,PU-206E,118.42,4.49,1.68,1450.3,29.42,1.96,58.3,28.7,running
2027-07-06T12:30:00,PU-207F,235.75,7.67,4.9,1470.9,83.64,2.34,56.2,47.2,running
2027-07-06T12:30:00,PU-208G,219.0,6.75,4.35,1490.7,75.04,2.79,55.9,38.3,running
2027-07-06T12:30:00,PU-209H,179.35,5.73,3.12,1448.9,67.69,2.74,65.2,39.1,running
2027-07-06T12:30:00,PU-210J,0.0,3.39,0.05,0.0,0.0,2.44,55.8,32.7,maintenance
2027-07-06T12:30:00,PU-211K,121.56,5.88,3.61,1548.8,48.27,2.75,60.2,41.4,running
2027-07-06T12:30:00,PU-212L,191.45,8.51,6.7,1491.2,88.42,2.05,60.3,43.0,running
2027-07-06T12:45:00,PU-201A,121.7,5.26,3.35,1519.7,43.85,2.63,55.2,38.6,running
2027-07-06T12:45:00,PU-202B,0.0,4.72,1.0,0.0,0.0,2.59,55.8,45.8,trip
2027-07-06T12:45:00,PU-203C,232.89,7.24,4.26,1515.9,63.54,1.87,66.0,36.2,running
2027-07-06T12:45:00,PU-204A,82.6,5.32,3.51,1498.1,38.04,1.96,58.9,18.8,alarm
2027-07-06T12:45:00,PU-205D,136.56,4.61,2.02,1444.0,35.78,2.54,56.7,41.3,running
2027-07-06T12:45:00,PU-206E,0.0,4.28,1.7,0.0,0.0,1.73,50.7,41.4,trip
2027-07-06T12:45:00,PU-207F,258.08,7.73,5.61,1549.9,83.24,2.7,53.7,50.7,running
2027-07-06T12:45:00,PU-208G,166.45,6.37,4.26,1526.9,69.76,2.73,50.5,34.6,running
2027-07-06T12:45:00,PU-209H,168.49,5.85,2.13,1482.4,58.12,2.67,57.7,44.8,running
2027-07-06T12:45:00,PU-210J,8.61,3.1,0.82,1514.6,6.96,2.79,62.7,35.6,standby
2027-07-06T12:45:00,PU-211K,212.81,5.75,2.12,1485.8,55.19,2.68,60.5,36.9,running
2027-07-06T12:45:00,PU-212L,197.94,8.34,6.55,1507.5,85.98,1.74,61.5,38.1,running
2027-07-06T13:00:00,PU-201A,158.2,6.3,1.64,1461.4,37.96,2.68,60.2,48.9,running
2027-07-06T13:00:00,PU-202B,0.0,4.68,2.08,0.0,0.0,2.56,63.3,54.7,maintenance
2027-07-06T13:00:00,PU-203C,212.54,7.86,4.59,1543.1,60.39,1.77,60.3,22.8,running
2027-07-06T13:00:00,PU-204A,200.24,5.79,2.67,1463.3,53.6,1.88,57.8,51.0,running
2027-07-06T13:00:00,PU-205D,98.26,4.33,2.2,1518.5,41.25,1.78,55.9,33.9,running
2027-07-06T13:00:00,PU-206E,12.3,4.1,1.26,1496.8,10.65,2.46,60.2,49.7,standby
2027-07-06T13:00:00,PU-207F,244.75,7.69,5.56,1483.9,82.39,2.3,62.9,27.4,running
2027-07-06T13:00:00,PU-208G,0.0,8.07,3.69,0.0,0.0,2.07,59.2,46.0,trip
2027-07-06T13:00:00,PU-209H,155.96,6.24,3.33,1447.6,71.88,1.93,60.7,46.0,running
2027-07-06T13:00:00,PU-210J,9.01,3.9,1.34,1452.0,4.97,2.19,57.8,56.1,standby
2027-07-06T13:00:00,PU-211K,0.0,5.61,2.17,0.0,0.0,2.78,58.7,31.0,trip
2027-07-06T13:00:00,PU-212L,183.43,8.63,6.66,1536.2,92.81,2.52,52.6,43.8,running
2027-07-06T13:15:00,PU-201A,47.97,5.47,2.88,929.6,18.0,2.41,57.4,31.3,startup
2027-07-06T13:15:00,PU-202B,17.73,5.07,1.95,1528.6,10.18,2.88,60.4,47.6,standby
2027-07-06T13:15:00,PU-203C,217.04,5.88,4.19,1539.7,58.34,1.9,55.7,53.3,running
2027-07-06T13:15:00,PU-204A,15.5,6.51,3.86,1520.2,16.16,2.26,55.7,37.0,standby
2027-07-06T13:15:00,PU-205D,167.79,4.58,1.2,1513.5,39.64,2.84,62.8,34.0,running
2027-07-06T13:15:00,PU-206E,125.18,4.07,1.15,1527.6,37.47,2.85,59.9,56.3,running
